Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:47:53 PM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.114
A02:    0.55 
A03:    0.345
A04:    0.439
A05:    0.337
A06:    0.37 
A07:    0.552
A08:    0.279
A09:    0.233
A10:    0.564
A11:    0.47 
A12:    0.249
B01:    0.589
B02:    0.562
B03:    0.47 
B04:    0.544
B05:    0.551
B06:    0.221
B07:    0.322
B08:    0.225
B09:    0.184
B10:    0.572
B11:    0.717
B12:    0.201
C01:    0.255
C02:    0.526
C03:    0.46 
C04:    0.363
C05:    0.267
C06:    0.324
C07:    0.568
C08:    0.451
C09:    0.273
C10:    0.584
C11:    0.388
C12:    0.52 
D01:    0.284
D02:    0.402
D03:    0.737
D04:    0.534
D05:    0.307
D06:    0.245
D07:    0.261
D08:    0.302
D09:    0.466
D10:    0.579
D11:    0.353
D12:    0.293
E01:    0.132
E02:    0.583
E03:    0.526
E04:    0.373
E05:    0.468
E06:    0.462
E07:    0.496
E08:    0.471
E09:    0.487
E10:    0.448
E11:    0.269
E12:    0.352
F01:    0.264
F02:    0.361
F03:    0.437
F04:    0.491
F05:    0.448
F06:    0.43 
F07:    0.495
F08:    0.408
F09:    0.487
F10:    0.411
F11:    0.319
F12:    0.447
G01:    0.38 
G02:    0.68 
G03:    0.528
G04:    0.427
G05:    0.321
G06:    1.277
G07:    0.249
G08:    0.69 
G09:    0.271
G10:    0.459
G11:    0.424
G12:    0.389
H01:    0.542
H02:    0.69 
H03:    0.331
H04:    0.396
H05:    0.575
H06:    0.271
H07:    0.342
H08:    0.317
H09:    0.343
H10:    0.43 
H11:    0.505
H12:    0.539

