Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 2:44:14 AM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.111
A02:    0.141
A03:    0.186
A04:    0.173
A05:    0.38 
A06:    0.16 
A07:    0.315
A08:    0.151
A09:    0.204
A10:    0.192
A11:    0.329
A12:    0.191
B01:    0.148
B02:    0.321
B03:    0.454
B04:    0.159
B05:    0.216
B06:    0.277
B07:    0.202
B08:    0.168
B09:    0.18 
B10:    0.242
B11:    0.407
B12:    0.152
C01:    0.135
C02:    0.19 
C03:    0.454
C04:    0.197
C05:    0.14 
C06:    0.331
C07:    0.441
C08:    0.497
C09:    0.267
C10:    0.288
C11:    0.249
C12:    0.514
D01:    0.188
D02:    0.142
D03:    0.168
D04:    0.168
D05:    0.208
D06:    0.171
D07:    0.178
D08:    0.237
D09:    0.252
D10:    0.148
D11:    0.221
D12:    0.146
E01:    0.117
E02:    0.288
E03:    0.354
E04:    0.132
E05:    0.425
E06:    0.235
E07:    0.186
E08:    0.277
E09:    0.282
E10:    0.504
E11:    0.183
E12:    0.303
F01:    0.115
F02:    0.321
F03:    0.289
F04:    0.212
F05:    0.205
F06:    0.338
F07:    0.314
F08:    0.164
F09:    0.357
F10:    0.281
F11:    0.425
F12:    0.322
G01:    0.282
G02:    0.16 
G03:    0.231
G04:    0.432
G05:    0.132
G06:    0.236
G07:    0.164
G08:    0.153
G09:    0.151
G10:    0.254
G11:    0.15 
G12:    0.209
H01:    0.174
H02:    0.19 
H03:    0.241
H04:    0.451
H05:    0.155
H06:    0.146
H07:    0.147
H08:    0.142
H09:    0.17 
H10:    0.171
H11:    0.518
H12:    0.219

