Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:32:23 PM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.14 
A02:    0.58 
A03:    0.283
A04:    0.471
A05:    0.464
A06:    0.35 
A07:    0.609
A08:    0.167
A09:    0.284
A10:    0.284
A11:    0.571
A12:    0.203
B01:    0.807
B02:    0.63 
B03:    0.484
B04:    0.582
B05:    0.643
B06:    0.404
B07:    0.288
B08:    0.236
B09:    0.62 
B10:    0.693
B11:    1.129
B12:    0.146
C01:    0.238
C02:    0.562
C03:    0.493
C04:    0.376
C05:    0.165
C06:    0.394
C07:    0.647
C08:    0.502
C09:    0.33 
C10:    0.796
C11:    0.694
C12:    0.511
D01:    0.587
D02:    0.21 
D03:    0.727
D04:    0.466
D05:    0.352
D06:    0.279
D07:    0.263
D08:    0.317
D09:    0.36 
D10:    0.368
D11:    0.33 
D12:    0.169
E01:    0.137
E02:    0.664
E03:    0.628
E04:    0.186
E05:    0.427
E06:    0.45 
E07:    0.569
E08:    0.52 
E09:    0.567
E10:    0.441
E11:    0.261
E12:    0.35 
F01:    0.145
F02:    0.434
F03:    0.727
F04:    0.603
F05:    0.46 
F06:    0.455
F07:    0.608
F08:    0.283
F09:    0.57 
F10:    0.331
F11:    0.347
F12:    0.424
G01:    0.415
G02:    0.527
G03:    0.591
G04:    0.478
G05:    0.162
G06:    0.765
G07:    0.241
G08:    0.289
G09:    0.269
G10:    0.445
G11:    0.334
G12:    0.402
H01:    0.569
H02:    0.653
H03:    0.226
H04:    0.409
H05:    0.414
H06:    0.161
H07:    0.236
H08:    0.274
H09:    0.278
H10:    0.366
H11:    0.494
H12:    0.436

