Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 6:48:41 PM
ID1: P0000000011  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.131
A02:    0.161
A03:    0.161
A04:    0.157
A05:    0.166
A06:    0.199
A07:    0.168
A08:    0.194
A09:    0.18 
A10:    0.127
A11:    0.229
A12:    0.188
B01:    0.113
B02:    0.143
B03:    0.143
B04:    0.138
B05:    0.136
B06:    0.131
B07:    0.12 
B08:    0.13 
B09:    0.132
B10:    0.123
B11:    0.158
B12:    0.131
C01:    0.151
C02:    0.108
C03:    0.108
C04:    0.131
C05:    0.121
C06:    0.162
C07:    0.123
C08:    0.15 
C09:    0.148
C10:    0.134
C11:    0.158
C12:    0.161
D01:    0.126
D02:    0.115
D03:    0.149
D04:    0.131
D05:    0.144
D06:    0.149
D07:    0.156
D08:    0.127
D09:    0.143
D10:    0.14 
D11:    0.13 
D12:    0.166
E01:    0.149
E02:    0.104
E03:    0.134
E04:    0.149
E05:    0.113
E06:    0.155
E07:    0.127
E08:    0.1  
E09:    0.136
E10:    0.129
E11:    0.127
E12:    0.154
F01:    0.097
F02:    0.113
F03:    0.109
F04:    0.118
F05:    0.132
F06:    0.123
F07:    0.123
F08:    0.102
F09:    0.125
F10:    0.132
F11:    0.129
F12:    0.116
G01:    0.091
G02:    0.098
G03:    0.163
G04:    0.093
G05:    0.115
G06:    0.122
G07:    0.122
G08:    0.12 
G09:    0.12 
G10:    0.13 
G11:    0.147
G12:    0.114
H01:    0.077
H02:    0.147
H03:    0.068
H04:    0.138
H05:    0.1  
H06:    0.116
H07:    0.139
H08:    0.138
H09:    0.14 
H10:    0.12 
H11:    0.135
H12:    0.11 

