Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:25:15 AM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.292
A02:    0.498
A03:    0.438
A04:    0.309
A05:    0.49 
A06:    0.524
A07:    0.496
A08:    0.401
A09:    0.465
A10:    0.212
A11:    0.242
A12:    0.186
B01:    0.182
B02:    0.476
B03:    0.538
B04:    0.466
B05:    0.524
B06:    0.384
B07:    0.225
B08:    0.474
B09:    0.509
B10:    0.478
B11:    0.515
B12:    0.251
C01:    0.447
C02:    0.2  
C03:    0.38 
C04:    0.401
C05:    0.184
C06:    0.581
C07:    0.188
C08:    0.342
C09:    0.356
C10:    0.5  
C11:    0.255
C12:    0.481
D01:    0.528
D02:    0.131
D03:    0.398
D04:    0.426
D05:    0.431
D06:    0.527
D07:    0.495
D08:    0.164
D09:    0.502
D10:    0.495
D11:    0.248
D12:    0.535
E01:    0.359
E02:    0.45 
E03:    0.442
E04:    0.382
E05:    0.406
E06:    0.476
E07:    0.423
E08:    0.379
E09:    0.465
E10:    0.447
E11:    0.476
E12:    0.522
F01:    0.267
F02:    0.423
F03:    0.451
F04:    0.422
F05:    0.483
F06:    0.487
F07:    0.305
F08:    0.363
F09:    0.428
F10:    0.369
F11:    0.643
F12:    0.425
G01:    0.453
G02:    0.433
G03:    0.142
G04:    0.449
G05:    0.337
G06:    0.432
G07:    0.716
G08:    0.162
G09:    0.494
G10:    0.589
G11:    0.48 
G12:    0.533
H01:    0.153
H02:    0.354
H03:    0.085
H04:    0.392
H05:    0.311
H06:    0.301
H07:    0.27 
H08:    0.329
H09:    0.538
H10:    0.363
H11:    0.167
H12:    0.113

