Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:25:05 PM
ID1: P0000000014  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.254
A02:    0.467
A03:    0.433
A04:    0.387
A05:    0.525
A06:    0.61 
A07:    0.528
A08:    0.376
A09:    0.45 
A10:    0.31 
A11:    0.243
A12:    0.184
B01:    0.153
B02:    0.482
B03:    0.466
B04:    0.488
B05:    0.537
B06:    0.355
B07:    0.153
B08:    0.508
B09:    0.492
B10:    0.464
B11:    0.44 
B12:    0.171
C01:    0.441
C02:    0.151
C03:    0.296
C04:    0.274
C05:    0.168
C06:    0.615
C07:    0.184
C08:    0.308
C09:    0.331
C10:    0.336
C11:    0.145
C12:    0.495
D01:    0.555
D02:    0.15 
D03:    0.565
D04:    0.445
D05:    0.475
D06:    0.498
D07:    0.416
D08:    0.151
D09:    0.576
D10:    0.518
D11:    0.273
D12:    0.612
E01:    0.375
E02:    0.491
E03:    0.435
E04:    0.376
E05:    0.399
E06:    0.481
E07:    0.294
E08:    0.442
E09:    0.459
E10:    0.443
E11:    0.478
E12:    0.505
F01:    0.169
F02:    0.451
F03:    0.404
F04:    0.418
F05:    0.475
F06:    0.408
F07:    0.329
F08:    0.393
F09:    0.438
F10:    0.367
F11:    0.542
F12:    0.403
G01:    0.421
G02:    0.425
G03:    0.164
G04:    0.506
G05:    0.363
G06:    0.416
G07:    0.67 
G08:    0.159
G09:    0.529
G10:    0.559
G11:    0.474
G12:    0.513
H01:    0.169
H02:    0.335
H03:    0.263
H04:    0.359
H05:    0.197
H06:    0.281
H07:    0.323
H08:    0.28 
H09:    0.514
H10:    0.316
H11:    0.316
H12:    0.143

