Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:02:14 PM
ID1: P0000000008  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.149
A02:    0.763
A03:    0.279
A04:    0.301
A05:    0.417
A06:    0.388
A07:    0.57 
A08:    0.179
A09:    0.201
A10:    0.348
A11:    0.552
A12:    0.191
B01:    0.521
B02:    0.63 
B03:    0.492
B04:    0.593
B05:    0.774
B06:    0.388
B07:    0.155
B08:    0.229
B09:    0.605
B10:    0.661
B11:    1.078
B12:    0.166
C01:    0.267
C02:    0.555
C03:    0.5  
C04:    0.39 
C05:    0.155
C06:    0.386
C07:    0.678
C08:    0.498
C09:    0.343
C10:    0.82 
C11:    0.371
C12:    0.525
D01:    0.656
D02:    0.277
D03:    0.909
D04:    0.39 
D05:    0.331
D06:    0.281
D07:    0.285
D08:    0.305
D09:    0.334
D10:    0.501
D11:    0.332
D12:    0.12 
E01:    0.132
E02:    0.658
E03:    0.587
E04:    0.156
E05:    0.479
E06:    0.488
E07:    0.578
E08:    0.496
E09:    0.531
E10:    0.465
E11:    0.158
E12:    0.36 
F01:    0.15 
F02:    0.405
F03:    0.569
F04:    0.532
F05:    0.47 
F06:    0.447
F07:    0.582
F08:    0.297
F09:    0.573
F10:    0.331
F11:    0.358
F12:    0.43 
G01:    0.415
G02:    0.605
G03:    0.566
G04:    0.477
G05:    0.139
G06:    0.986
G07:    0.253
G08:    0.19 
G09:    0.252
G10:    0.419
G11:    0.302
G12:    0.352
H01:    0.584
H02:    0.588
H03:    0.231
H04:    0.436
H05:    0.369
H06:    0.14 
H07:    0.153
H08:    0.336
H09:    0.244
H10:    0.246
H11:    0.495
H12:    0.408

