Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 12:09:12 AM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.152
A02:    0.141
A03:    0.2  
A04:    0.177
A05:    0.254
A06:    0.191
A07:    0.221
A08:    0.158
A09:    0.196
A10:    0.185
A11:    0.202
A12:    0.195
B01:    0.145
B02:    0.22 
B03:    0.301
B04:    0.152
B05:    0.215
B06:    0.209
B07:    0.16 
B08:    0.152
B09:    0.172
B10:    0.208
B11:    0.245
B12:    0.163
C01:    0.147
C02:    0.14 
C03:    0.341
C04:    0.156
C05:    0.133
C06:    0.248
C07:    0.319
C08:    0.352
C09:    0.198
C10:    0.207
C11:    0.153
C12:    0.331
D01:    0.189
D02:    0.152
D03:    0.16 
D04:    0.161
D05:    0.195
D06:    0.149
D07:    0.155
D08:    0.189
D09:    0.153
D10:    0.137
D11:    0.149
D12:    0.135
E01:    0.129
E02:    0.252
E03:    0.278
E04:    0.153
E05:    0.357
E06:    0.157
E07:    0.16 
E08:    0.239
E09:    0.169
E10:    0.341
E11:    0.136
E12:    0.255
F01:    0.122
F02:    0.286
F03:    0.217
F04:    0.202
F05:    0.142
F06:    0.243
F07:    0.206
F08:    0.149
F09:    0.27 
F10:    0.153
F11:    0.275
F12:    0.197
G01:    0.227
G02:    0.126
G03:    0.249
G04:    0.285
G05:    0.136
G06:    0.199
G07:    0.167
G08:    0.162
G09:    0.139
G10:    0.16 
G11:    0.134
G12:    0.142
H01:    0.164
H02:    0.141
H03:    0.141
H04:    0.292
H05:    0.158
H06:    0.134
H07:    0.169
H08:    0.144
H09:    0.141
H10:    0.136
H11:    0.425
H12:    0.158

