Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 4:40:47 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.353
A02:    0.378
A03:    0.393
A04:    0.339
A05:    0.316
A06:    0.315
A07:    0.312
A08:    0.435
A09:    0.218
A10:    0.303
A11:    0.438
A12:    0.282
B01:    0.435
B02:    0.421
B03:    0.23 
B04:    0.304
B05:    0.446
B06:    0.445
B07:    0.258
B08:    0.349
B09:    0.256
B10:    0.254
B11:    0.406
B12:    0.42 
C01:    0.311
C02:    0.389
C03:    0.342
C04:    0.21 
C05:    0.334
C06:    0.156
C07:    0.183
C08:    0.277
C09:    0.138
C10:    0.171
C11:    0.348
C12:    0.281
D01:    0.307
D02:    0.208
D03:    0.438
D04:    0.289
D05:    0.154
D06:    0.441
D07:    0.367
D08:    0.346
D09:    0.454
D10:    0.162
D11:    0.186
D12:    0.296
E01:    0.259
E02:    0.241
E03:    0.534
E04:    0.426
E05:    0.466
E06:    0.448
E07:    0.474
E08:    0.184
E09:    0.25 
E10:    0.14 
E11:    0.353
E12:    0.142
F01:    0.131
F02:    0.252
F03:    0.144
F04:    0.363
F05:    0.463
F06:    0.25 
F07:    0.221
F08:    0.265
F09:    0.43 
F10:    0.283
F11:    0.372
F12:    0.136
G01:    0.342
G02:    0.13 
G03:    0.137
G04:    0.141
G05:    0.209
G06:    0.138
G07:    0.481
G08:    0.283
G09:    0.441
G10:    0.258
G11:    0.133
G12:    0.15 
H01:    0.313
H02:    0.29 
H03:    0.357
H04:    0.144
H05:    0.318
H06:    0.144
H07:    0.235
H08:    0.297
H09:    0.155
H10:    0.349
H11:    0.146
H12:    0.393

