Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:50:51 PM
ID1: P0000000018  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.3  
A02:    0.36 
A03:    0.373
A04:    0.222
A05:    0.251
A06:    0.315
A07:    0.268
A08:    0.453
A09:    0.24 
A10:    0.327
A11:    0.421
A12:    0.204
B01:    0.441
B02:    0.435
B03:    0.276
B04:    0.31 
B05:    0.491
B06:    0.501
B07:    0.241
B08:    0.317
B09:    0.203
B10:    0.195
B11:    0.44 
B12:    0.469
C01:    0.273
C02:    0.378
C03:    0.349
C04:    0.378
C05:    0.331
C06:    0.186
C07:    0.189
C08:    0.309
C09:    0.217
C10:    0.159
C11:    0.345
C12:    0.269
D01:    0.298
D02:    0.247
D03:    0.421
D04:    0.281
D05:    0.162
D06:    0.452
D07:    0.357
D08:    0.398
D09:    0.435
D10:    0.144
D11:    0.207
D12:    0.304
E01:    0.197
E02:    0.25 
E03:    0.508
E04:    0.454
E05:    0.426
E06:    0.409
E07:    0.459
E08:    0.292
E09:    0.304
E10:    0.14 
E11:    0.403
E12:    0.135
F01:    0.103
F02:    0.148
F03:    0.151
F04:    0.398
F05:    0.362
F06:    0.229
F07:    0.281
F08:    0.252
F09:    0.427
F10:    0.298
F11:    0.37 
F12:    0.128
G01:    0.305
G02:    0.113
G03:    0.109
G04:    0.115
G05:    0.197
G06:    0.144
G07:    0.479
G08:    0.276
G09:    0.468
G10:    0.26 
G11:    0.144
G12:    0.14 
H01:    0.356
H02:    0.308
H03:    0.423
H04:    0.126
H05:    0.352
H06:    0.137
H07:    0.206
H08:    0.295
H09:    0.152
H10:    0.345
H11:    0.118
H12:    0.389

