Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 10:33:30 PM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.27 
A02:    0.43 
A03:    0.459
A04:    0.385
A05:    0.507
A06:    0.577
A07:    0.518
A08:    0.395
A09:    0.462
A10:    0.3  
A11:    0.252
A12:    0.179
B01:    0.179
B02:    0.501
B03:    0.449
B04:    0.492
B05:    0.518
B06:    0.501
B07:    0.228
B08:    0.48 
B09:    0.502
B10:    0.465
B11:    0.49 
B12:    0.188
C01:    0.434
C02:    0.214
C03:    0.301
C04:    0.415
C05:    0.15 
C06:    0.565
C07:    0.182
C08:    0.302
C09:    0.32 
C10:    0.516
C11:    0.236
C12:    0.485
D01:    0.492
D02:    0.15 
D03:    0.506
D04:    0.503
D05:    0.455
D06:    0.514
D07:    0.465
D08:    0.161
D09:    0.509
D10:    0.508
D11:    0.228
D12:    0.485
E01:    0.444
E02:    0.489
E03:    0.445
E04:    0.383
E05:    0.417
E06:    0.465
E07:    0.32 
E08:    0.436
E09:    0.458
E10:    0.447
E11:    0.483
E12:    0.531
F01:    0.329
F02:    0.433
F03:    0.414
F04:    0.451
F05:    0.484
F06:    0.533
F07:    0.366
F08:    0.357
F09:    0.423
F10:    0.366
F11:    0.518
F12:    0.366
G01:    0.48 
G02:    0.454
G03:    0.242
G04:    0.491
G05:    0.302
G06:    0.423
G07:    0.649
G08:    0.152
G09:    0.534
G10:    0.588
G11:    0.481
G12:    0.496
H01:    0.246
H02:    0.33 
H03:    0.265
H04:    0.4  
H05:    0.233
H06:    0.29 
H07:    0.324
H08:    0.311
H09:    0.478
H10:    0.3  
H11:    0.301
H12:    0.315

