Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:17:11 PM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.298
A02:    0.382
A03:    0.39 
A04:    0.233
A05:    0.259
A06:    0.297
A07:    0.339
A08:    0.459
A09:    0.215
A10:    0.325
A11:    0.418
A12:    0.174
B01:    0.446
B02:    0.447
B03:    0.249
B04:    0.294
B05:    0.459
B06:    0.449
B07:    0.24 
B08:    0.319
B09:    0.201
B10:    0.205
B11:    0.449
B12:    0.437
C01:    0.259
C02:    0.384
C03:    0.338
C04:    0.34 
C05:    0.35 
C06:    0.142
C07:    0.169
C08:    0.311
C09:    0.15 
C10:    0.159
C11:    0.35 
C12:    0.293
D01:    0.297
D02:    0.266
D03:    0.439
D04:    0.284
D05:    0.143
D06:    0.461
D07:    0.361
D08:    0.382
D09:    0.424
D10:    0.168
D11:    0.172
D12:    0.312
E01:    0.204
E02:    0.239
E03:    0.53 
E04:    0.452
E05:    0.405
E06:    0.413
E07:    0.42 
E08:    0.244
E09:    0.25 
E10:    0.129
E11:    0.367
E12:    0.135
F01:    0.122
F02:    0.166
F03:    0.155
F04:    0.4  
F05:    0.334
F06:    0.238
F07:    0.221
F08:    0.248
F09:    0.436
F10:    0.288
F11:    0.37 
F12:    0.13 
G01:    0.285
G02:    0.123
G03:    0.132
G04:    0.131
G05:    0.241
G06:    0.132
G07:    0.428
G08:    0.29 
G09:    0.468
G10:    0.288
G11:    0.139
G12:    0.141
H01:    0.324
H02:    0.304
H03:    0.368
H04:    0.133
H05:    0.338
H06:    0.132
H07:    0.222
H08:    0.295
H09:    0.137
H10:    0.321
H11:    0.134
H12:    0.5  

