Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:31:49 AM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.143
A02:    0.546
A03:    0.347
A04:    0.488
A05:    0.41 
A06:    0.492
A07:    0.582
A08:    0.283
A09:    0.246
A10:    0.525
A11:    0.492
A12:    0.24 
B01:    0.581
B02:    0.604
B03:    0.485
B04:    0.568
B05:    0.593
B06:    0.24 
B07:    0.329
B08:    0.209
B09:    0.512
B10:    0.639
B11:    1.208
B12:    0.153
C01:    0.424
C02:    0.589
C03:    0.448
C04:    0.367
C05:    0.222
C06:    0.361
C07:    0.598
C08:    0.469
C09:    0.283
C10:    0.587
C11:    0.605
C12:    0.457
D01:    0.489
D02:    0.315
D03:    0.652
D04:    0.521
D05:    0.336
D06:    0.237
D07:    0.242
D08:    0.314
D09:    0.48 
D10:    0.579
D11:    0.348
D12:    0.358
E01:    0.143
E02:    0.602
E03:    0.583
E04:    0.261
E05:    0.452
E06:    0.458
E07:    0.542
E08:    0.484
E09:    0.535
E10:    0.418
E11:    0.349
E12:    0.375
F01:    0.248
F02:    0.414
F03:    0.502
F04:    0.544
F05:    0.462
F06:    0.439
F07:    0.546
F08:    0.419
F09:    0.536
F10:    0.349
F11:    0.334
F12:    0.38 
G01:    0.39 
G02:    0.694
G03:    0.565
G04:    0.463
G05:    0.253
G06:    0.894
G07:    0.387
G08:    0.749
G09:    0.262
G10:    0.651
G11:    0.418
G12:    0.406
H01:    0.565
H02:    0.695
H03:    0.253
H04:    0.355
H05:    0.573
H06:    0.152
H07:    0.313
H08:    0.385
H09:    0.364
H10:    0.478
H11:    0.517
H12:    0.48 

