Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:28:04 PM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.338
A02:    0.435
A03:    0.463
A04:    0.449
A05:    0.525
A06:    0.6  
A07:    0.536
A08:    0.388
A09:    0.464
A10:    0.293
A11:    0.245
A12:    0.159
B01:    0.149
B02:    0.506
B03:    0.459
B04:    0.492
B05:    0.533
B06:    0.363
B07:    0.19 
B08:    0.483
B09:    0.493
B10:    0.465
B11:    0.477
B12:    0.186
C01:    0.438
C02:    0.19 
C03:    0.296
C04:    0.332
C05:    0.148
C06:    0.587
C07:    0.175
C08:    0.324
C09:    0.317
C10:    0.373
C11:    0.178
C12:    0.46 
D01:    0.497
D02:    0.155
D03:    0.574
D04:    0.422
D05:    0.453
D06:    0.513
D07:    0.475
D08:    0.164
D09:    0.531
D10:    0.517
D11:    0.22 
D12:    0.494
E01:    0.423
E02:    0.5  
E03:    0.447
E04:    0.385
E05:    0.415
E06:    0.488
E07:    0.298
E08:    0.462
E09:    0.458
E10:    0.45 
E11:    0.47 
E12:    0.554
F01:    0.311
F02:    0.443
F03:    0.414
F04:    0.44 
F05:    0.493
F06:    0.501
F07:    0.339
F08:    0.349
F09:    0.433
F10:    0.363
F11:    0.537
F12:    0.399
G01:    0.483
G02:    0.455
G03:    0.2  
G04:    0.504
G05:    0.311
G06:    0.519
G07:    0.637
G08:    0.148
G09:    0.486
G10:    0.577
G11:    0.484
G12:    0.485
H01:    0.297
H02:    0.328
H03:    0.271
H04:    0.389
H05:    0.218
H06:    0.28 
H07:    0.33 
H08:    0.268
H09:    0.47 
H10:    0.287
H11:    0.29 
H12:    0.296

