Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:32:33 AM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.115
A02:    0.568
A03:    0.275
A04:    0.486
A05:    0.362
A06:    0.373
A07:    0.568
A08:    0.284
A09:    0.236
A10:    0.52 
A11:    0.472
A12:    0.194
B01:    0.528
B02:    0.576
B03:    0.486
B04:    0.555
B05:    0.541
B06:    0.288
B07:    0.148
B08:    0.212
B09:    0.515
B10:    0.614
B11:    0.857
B12:    0.179
C01:    0.255
C02:    0.634
C03:    0.445
C04:    0.362
C05:    0.229
C06:    0.385
C07:    0.575
C08:    0.452
C09:    0.285
C10:    0.582
C11:    0.78 
C12:    0.452
D01:    0.502
D02:    0.278
D03:    0.576
D04:    0.548
D05:    0.296
D06:    0.253
D07:    0.267
D08:    0.294
D09:    0.442
D10:    0.588
D11:    0.363
D12:    0.293
E01:    0.11 
E02:    0.635
E03:    0.561
E04:    0.258
E05:    0.478
E06:    0.44 
E07:    0.524
E08:    0.468
E09:    0.516
E10:    0.44 
E11:    0.173
E12:    0.376
F01:    0.109
F02:    0.405
F03:    0.48 
F04:    0.528
F05:    0.453
F06:    0.431
F07:    0.533
F08:    0.436
F09:    0.505
F10:    0.443
F11:    0.33 
F12:    0.444
G01:    0.395
G02:    0.72 
G03:    0.549
G04:    0.479
G05:    0.265
G06:    0.685
G07:    0.256
G08:    0.567
G09:    0.253
G10:    0.528
G11:    0.441
G12:    0.394
H01:    0.556
H02:    0.672
H03:    0.25 
H04:    0.401
H05:    0.587
H06:    0.144
H07:    0.259
H08:    0.3  
H09:    0.353
H10:    0.472
H11:    0.508
H12:    0.607

