Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 9:27:52 PM
ID1: P0000000003  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.392
A02:    0.393
A03:    0.339
A04:    0.255
A05:    0.277
A06:    0.44 
A07:    0.363
A08:    0.485
A09:    0.211
A10:    0.301
A11:    0.397
A12:    0.186
B01:    0.434
B02:    0.408
B03:    0.276
B04:    0.312
B05:    0.457
B06:    0.453
B07:    0.255
B08:    0.342
B09:    0.227
B10:    0.25 
B11:    0.413
B12:    0.436
C01:    0.384
C02:    0.408
C03:    0.332
C04:    0.297
C05:    0.316
C06:    0.146
C07:    0.172
C08:    0.299
C09:    0.139
C10:    0.159
C11:    0.312
C12:    0.316
D01:    0.302
D02:    0.188
D03:    0.449
D04:    0.28 
D05:    0.145
D06:    0.481
D07:    0.386
D08:    0.41 
D09:    0.416
D10:    0.151
D11:    0.252
D12:    0.247
E01:    0.28 
E02:    0.221
E03:    0.525
E04:    0.454
E05:    0.423
E06:    0.399
E07:    0.456
E08:    0.246
E09:    0.274
E10:    0.135
E11:    0.395
E12:    0.136
F01:    0.125
F02:    0.254
F03:    0.199
F04:    0.391
F05:    0.453
F06:    0.228
F07:    0.286
F08:    0.246
F09:    0.406
F10:    0.295
F11:    0.362
F12:    0.136
G01:    0.302
G02:    0.129
G03:    0.129
G04:    0.136
G05:    0.197
G06:    0.136
G07:    0.455
G08:    0.294
G09:    0.466
G10:    0.311
G11:    0.139
G12:    0.14 
H01:    0.3  
H02:    0.31 
H03:    0.375
H04:    0.133
H05:    0.345
H06:    0.135
H07:    0.255
H08:    0.314
H09:    0.144
H10:    0.353
H11:    0.134
H12:    0.522

