Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 7:26:21 PM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.122
A02:    0.539
A03:    0.345
A04:    0.473
A05:    0.35 
A06:    0.377
A07:    0.537
A08:    0.303
A09:    0.229
A10:    0.51 
A11:    0.441
A12:    0.194
B01:    0.603
B02:    0.571
B03:    0.481
B04:    0.539
B05:    0.535
B06:    0.241
B07:    0.176
B08:    0.207
B09:    0.471
B10:    0.571
B11:    0.807
B12:    0.181
C01:    0.277
C02:    0.55 
C03:    0.443
C04:    0.367
C05:    0.28 
C06:    0.335
C07:    0.563
C08:    0.446
C09:    0.268
C10:    0.57 
C11:    0.718
C12:    0.476
D01:    0.285
D02:    0.401
D03:    0.585
D04:    0.514
D05:    0.29 
D06:    0.255
D07:    0.263
D08:    0.299
D09:    0.485
D10:    0.581
D11:    0.361
D12:    0.372
E01:    0.104
E02:    0.589
E03:    0.517
E04:    0.481
E05:    0.528
E06:    0.449
E07:    0.489
E08:    0.459
E09:    0.454
E10:    0.435
E11:    0.186
E12:    0.365
F01:    0.113
F02:    0.393
F03:    0.44 
F04:    0.508
F05:    0.447
F06:    0.424
F07:    0.502
F08:    0.436
F09:    0.481
F10:    0.463
F11:    0.327
F12:    0.448
G01:    0.366
G02:    0.661
G03:    0.526
G04:    0.428
G05:    0.334
G06:    0.537
G07:    0.272
G08:    0.704
G09:    0.23 
G10:    0.451
G11:    0.387
G12:    0.387
H01:    0.523
H02:    0.693
H03:    0.358
H04:    0.423
H05:    0.577
H06:    0.24 
H07:    0.342
H08:    0.315
H09:    0.36 
H10:    0.45 
H11:    0.518
H12:    0.565

