Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:42:39 AM
ID1: P0000000017  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.303
A02:    0.36 
A03:    0.35 
A04:    0.314
A05:    0.275
A06:    0.425
A07:    0.384
A08:    0.474
A09:    0.231
A10:    0.308
A11:    0.406
A12:    0.257
B01:    0.373
B02:    0.389
B03:    0.265
B04:    0.334
B05:    0.429
B06:    0.435
B07:    0.255
B08:    0.371
B09:    0.261
B10:    0.265
B11:    0.431
B12:    0.45 
C01:    0.336
C02:    0.394
C03:    0.288
C04:    0.327
C05:    0.302
C06:    0.176
C07:    0.183
C08:    0.317
C09:    0.146
C10:    0.239
C11:    0.32 
C12:    0.32 
D01:    0.297
D02:    0.21 
D03:    0.456
D04:    0.28 
D05:    0.161
D06:    0.483
D07:    0.387
D08:    0.452
D09:    0.429
D10:    0.154
D11:    0.256
D12:    0.231
E01:    0.188
E02:    0.236
E03:    0.525
E04:    0.464
E05:    0.425
E06:    0.461
E07:    0.488
E08:    0.276
E09:    0.308
E10:    0.151
E11:    0.426
E12:    0.165
F01:    0.141
F02:    0.224
F03:    0.229
F04:    0.361
F05:    0.395
F06:    0.225
F07:    0.281
F08:    0.263
F09:    0.405
F10:    0.314
F11:    0.365
F12:    0.15 
G01:    0.296
G02:    0.15 
G03:    0.168
G04:    0.144
G05:    0.268
G06:    0.172
G07:    0.5  
G08:    0.289
G09:    0.444
G10:    0.268
G11:    0.166
G12:    0.15 
H01:    0.356
H02:    0.331
H03:    0.384
H04:    0.148
H05:    0.343
H06:    0.146
H07:    0.273
H08:    0.306
H09:    0.162
H10:    0.344
H11:    0.153
H12:    0.472

