Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:56:01 PM
ID1: P0000000018  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.364
A02:    0.372
A03:    0.392
A04:    0.254
A05:    0.255
A06:    0.406
A07:    0.292
A08:    0.451
A09:    0.202
A10:    0.314
A11:    0.414
A12:    0.29 
B01:    0.447
B02:    0.423
B03:    0.265
B04:    0.319
B05:    0.48 
B06:    0.52 
B07:    0.259
B08:    0.331
B09:    0.195
B10:    0.195
B11:    0.444
B12:    0.442
C01:    0.291
C02:    0.395
C03:    0.321
C04:    0.364
C05:    0.298
C06:    0.185
C07:    0.185
C08:    0.308
C09:    0.208
C10:    0.148
C11:    0.321
C12:    0.286
D01:    0.282
D02:    0.205
D03:    0.419
D04:    0.281
D05:    0.158
D06:    0.462
D07:    0.365
D08:    0.418
D09:    0.431
D10:    0.16 
D11:    0.171
D12:    0.318
E01:    0.275
E02:    0.25 
E03:    0.514
E04:    0.454
E05:    0.426
E06:    0.422
E07:    0.486
E08:    0.29 
E09:    0.301
E10:    0.149
E11:    0.412
E12:    0.144
F01:    0.103
F02:    0.161
F03:    0.154
F04:    0.386
F05:    0.482
F06:    0.226
F07:    0.281
F08:    0.255
F09:    0.421
F10:    0.31 
F11:    0.38 
F12:    0.122
G01:    0.29 
G02:    0.111
G03:    0.123
G04:    0.129
G05:    0.234
G06:    0.14 
G07:    0.525
G08:    0.296
G09:    0.488
G10:    0.298
G11:    0.125
G12:    0.144
H01:    0.355
H02:    0.322
H03:    0.426
H04:    0.126
H05:    0.354
H06:    0.145
H07:    0.219
H08:    0.295
H09:    0.15 
H10:    0.353
H11:    0.119
H12:    0.403

