Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:25:27 PM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.158
A02:    0.557
A03:    0.369
A04:    0.514
A05:    0.417
A06:    0.464
A07:    0.579
A08:    0.31 
A09:    0.217
A10:    0.512
A11:    0.453
A12:    0.338
B01:    0.714
B02:    0.564
B03:    0.46 
B04:    0.537
B05:    0.572
B06:    0.21 
B07:    0.33 
B08:    0.211
B09:    0.436
B10:    0.614
B11:    0.782
B12:    0.144
C01:    0.466
C02:    0.546
C03:    0.44 
C04:    0.362
C05:    0.249
C06:    0.34 
C07:    0.6  
C08:    0.445
C09:    0.285
C10:    0.586
C11:    0.589
C12:    0.488
D01:    0.316
D02:    0.4  
D03:    0.715
D04:    0.481
D05:    0.327
D06:    0.244
D07:    0.252
D08:    0.321
D09:    0.513
D10:    0.555
D11:    0.346
D12:    0.463
E01:    0.15 
E02:    0.604
E03:    0.582
E04:    0.518
E05:    0.51 
E06:    0.47 
E07:    0.52 
E08:    0.479
E09:    0.53 
E10:    0.412
E11:    0.301
E12:    0.381
F01:    0.287
F02:    0.378
F03:    0.465
F04:    0.506
F05:    0.436
F06:    0.442
F07:    0.523
F08:    0.39 
F09:    0.51 
F10:    0.377
F11:    0.313
F12:    0.386
G01:    0.402
G02:    0.701
G03:    0.548
G04:    0.436
G05:    0.29 
G06:    1.006
G07:    0.437
G08:    0.797
G09:    0.229
G10:    0.535
G11:    0.391
G12:    0.417
H01:    0.581
H02:    0.704
H03:    0.33 
H04:    0.38 
H05:    0.558
H06:    0.15 
H07:    0.301
H08:    0.372
H09:    0.356
H10:    0.476
H11:    0.539
H12:    0.503

