Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:10:08 PM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.145
A02:    0.547
A03:    0.358
A04:    0.499
A05:    0.412
A06:    0.501
A07:    0.587
A08:    0.3  
A09:    0.23 
A10:    0.506
A11:    0.474
A12:    0.245
B01:    0.651
B02:    0.598
B03:    0.488
B04:    0.575
B05:    0.594
B06:    0.241
B07:    0.333
B08:    0.201
B09:    0.483
B10:    0.629
B11:    1.007
B12:    0.147
C01:    0.455
C02:    0.559
C03:    0.448
C04:    0.372
C05:    0.227
C06:    0.346
C07:    0.603
C08:    0.45 
C09:    0.286
C10:    0.588
C11:    0.585
C12:    0.47 
D01:    0.39 
D02:    0.355
D03:    0.686
D04:    0.483
D05:    0.337
D06:    0.24 
D07:    0.246
D08:    0.316
D09:    0.494
D10:    0.568
D11:    0.35 
D12:    0.291
E01:    0.147
E02:    0.603
E03:    0.582
E04:    0.321
E05:    0.478
E06:    0.461
E07:    0.528
E08:    0.482
E09:    0.532
E10:    0.409
E11:    0.328
E12:    0.366
F01:    0.265
F02:    0.411
F03:    0.487
F04:    0.541
F05:    0.455
F06:    0.44 
F07:    0.542
F08:    0.375
F09:    0.533
F10:    0.375
F11:    0.334
F12:    0.384
G01:    0.404
G02:    0.695
G03:    0.544
G04:    0.446
G05:    0.239
G06:    0.938
G07:    0.403
G08:    0.762
G09:    0.281
G10:    0.573
G11:    0.406
G12:    0.405
H01:    0.574
H02:    0.693
H03:    0.275
H04:    0.367
H05:    0.561
H06:    0.151
H07:    0.308
H08:    0.377
H09:    0.361
H10:    0.474
H11:    0.527
H12:    0.494

