Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 5:27:59 PM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.109
A02:    0.154
A03:    0.18 
A04:    0.173
A05:    0.134
A06:    0.196
A07:    0.19 
A08:    0.19 
A09:    0.184
A10:    0.17 
A11:    0.157
A12:    0.179
B01:    0.103
B02:    0.113
B03:    0.126
B04:    0.132
B05:    0.122
B06:    0.149
B07:    0.134
B08:    0.133
B09:    0.183
B10:    0.12 
B11:    0.132
B12:    0.148
C01:    0.101
C02:    0.112
C03:    0.117
C04:    0.116
C05:    0.114
C06:    0.117
C07:    0.14 
C08:    0.117
C09:    0.129
C10:    0.141
C11:    0.144
C12:    0.121
D01:    0.15 
D02:    0.109
D03:    0.126
D04:    0.13 
D05:    0.123
D06:    0.153
D07:    0.137
D08:    0.151
D09:    0.13 
D10:    0.118
D11:    0.117
D12:    0.13 
E01:    0.105
E02:    0.106
E03:    0.12 
E04:    0.106
E05:    0.12 
E06:    0.124
E07:    0.123
E08:    0.135
E09:    0.136
E10:    0.147
E11:    0.105
E12:    0.12 
F01:    0.108
F02:    0.112
F03:    0.112
F04:    0.114
F05:    0.117
F06:    0.137
F07:    0.129
F08:    0.13 
F09:    0.133
F10:    0.128
F11:    0.133
F12:    0.136
G01:    0.117
G02:    0.118
G03:    0.11 
G04:    0.113
G05:    0.11 
G06:    0.114
G07:    0.115
G08:    0.137
G09:    0.124
G10:    0.137
G11:    0.125
G12:    0.138
H01:    0.105
H02:    0.11 
H03:    0.119
H04:    0.121
H05:    0.119
H06:    0.125
H07:    0.129
H08:    0.124
H09:    0.129
H10:    0.135
H11:    0.133
H12:    0.145

