Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:10:01 PM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.319
A02:    0.524
A03:    0.431
A04:    0.325
A05:    0.49 
A06:    0.532
A07:    0.509
A08:    0.399
A09:    0.454
A10:    0.222
A11:    0.265
A12:    0.208
B01:    0.17 
B02:    0.477
B03:    0.545
B04:    0.452
B05:    0.492
B06:    0.342
B07:    0.262
B08:    0.451
B09:    0.488
B10:    0.456
B11:    0.514
B12:    0.204
C01:    0.488
C02:    0.238
C03:    0.301
C04:    0.39 
C05:    0.194
C06:    0.567
C07:    0.166
C08:    0.314
C09:    0.357
C10:    0.505
C11:    0.233
C12:    0.466
D01:    0.502
D02:    0.16 
D03:    0.259
D04:    0.383
D05:    0.417
D06:    0.529
D07:    0.5  
D08:    0.153
D09:    0.438
D10:    0.464
D11:    0.239
D12:    0.59 
E01:    0.396
E02:    0.446
E03:    0.451
E04:    0.396
E05:    0.455
E06:    0.473
E07:    0.418
E08:    0.362
E09:    0.475
E10:    0.46 
E11:    0.491
E12:    0.552
F01:    0.386
F02:    0.432
F03:    0.468
F04:    0.423
F05:    0.477
F06:    0.521
F07:    0.301
F08:    0.373
F09:    0.415
F10:    0.376
F11:    0.689
F12:    0.438
G01:    0.499
G02:    0.439
G03:    0.27 
G04:    0.476
G05:    0.308
G06:    0.435
G07:    0.737
G08:    0.177
G09:    0.481
G10:    0.617
G11:    0.462
G12:    0.516
H01:    0.231
H02:    0.346
H03:    0.303
H04:    0.439
H05:    0.378
H06:    0.385
H07:    0.352
H08:    0.288
H09:    0.501
H10:    0.301
H11:    0.143
H12:    0.139

