Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:59:47 AM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.118
A02:    0.566
A03:    0.259
A04:    0.471
A05:    0.365
A06:    0.379
A07:    0.567
A08:    0.254
A09:    0.248
A10:    0.516
A11:    0.475
A12:    0.18 
B01:    0.529
B02:    0.576
B03:    0.488
B04:    0.563
B05:    0.546
B06:    0.285
B07:    0.142
B08:    0.257
B09:    0.513
B10:    0.612
B11:    0.882
B12:    0.192
C01:    0.253
C02:    0.629
C03:    0.455
C04:    0.365
C05:    0.217
C06:    0.394
C07:    0.589
C08:    0.461
C09:    0.277
C10:    0.586
C11:    0.779
C12:    0.452
D01:    0.513
D02:    0.268
D03:    0.582
D04:    0.564
D05:    0.322
D06:    0.252
D07:    0.265
D08:    0.288
D09:    0.442
D10:    0.592
D11:    0.367
D12:    0.3  
E01:    0.109
E02:    0.637
E03:    0.567
E04:    0.267
E05:    0.479
E06:    0.441
E07:    0.54 
E08:    0.469
E09:    0.52 
E10:    0.448
E11:    0.172
E12:    0.378
F01:    0.109
F02:    0.406
F03:    0.487
F04:    0.53 
F05:    0.452
F06:    0.432
F07:    0.535
F08:    0.415
F09:    0.515
F10:    0.44 
F11:    0.337
F12:    0.436
G01:    0.404
G02:    0.725
G03:    0.556
G04:    0.479
G05:    0.24 
G06:    0.686
G07:    0.254
G08:    0.502
G09:    0.259
G10:    0.543
G11:    0.456
G12:    0.395
H01:    0.566
H02:    0.68 
H03:    0.238
H04:    0.404
H05:    0.583
H06:    0.148
H07:    0.262
H08:    0.305
H09:    0.31 
H10:    0.43 
H11:    0.503
H12:    0.548

