Testname: FB_nuc_green_dead
Date: 1/19/2026  Time: 12:54:52 PM (UTC--6)
ID1: B12_transfer2  ID2: plate1_minute15  ID3: minute15
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 503-10/538-10                                         auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 6.3

Chromatic: 1
Cycle: 1
A01:     7213
A02:     1667
A03:     1137
A04:     9150
A05:     4520
A06:     4516
A07:     1149
A08:     7550
A09:    21765
A10:     1930
A11:     7733
A12:     4012
A13:     2216
A14:     2839
A15:     1715
A16:     7731
A17:    10215
A18:     1547
A19:      998
A20:    21972
A21:      863
A22:     3868
A23:      733
A24:     4678
B01:      705
B02:      154
B03:     7683
B04:      163
B05:     1172
B06:      182
B07:     1099
B08:      176
B09:     2118
B10:      132
B11:     4052
B12:      195
B13:     2706
B14:      164
B15:      778
B16:      139
B17:      850
B18:      180
B19:      886
B20:      174
B21:     1108
B22:      146
B23:      860
B24:      166
C01:      676
C02:     4038
C03:     1464
C04:     4206
C05:     5964
C06:     1308
C07:     5839
C08:     2790
C09:     6647
C10:     5047
C11:   473563
C12:    56531
C13:      751
C14:     3927
C15:     3092
C16:     3888
C17:     3010
C18:     1694
C19:     1958
C20:     1875
C21:     3449
C22:     3891
C23:      785
C24:     2226
D01:     5379
D02:      123
D03:    11094
D04:      150
D05:    11222
D06:      157
D07:     6081
D08:      160
D09:     3017
D10:      130
D11:     7142
D12:      167
D13:      922
D14:      165
D15:      981
D16:      169
D17:     2729
D18:      174
D19:     7921
D20:      167
D21:     7822
D22:      120
D23:      686
D24:      127
E01:     3381
E02:     1340
E03:      783
E04:     2932
E05:     1041
E06:     4275
E07:     1524
E08:     4027
E09:      829
E10:     2402
E11:     8785
E12:      818
E13:      844
E14:      748
E15:     2225
E16:     2891
E17:     3376
E18:     2988
E19:     1034
E20:      846
E21:      710
E22:     3387
E23:     3120
E24:      855
F01:     1078
F02:      126
F03:     5533
F04:      137
F05:     7236
F06:      152
F07:     4286
F08:      112
F09:      736
F10:      168
F11:    55517
F12:      179
F13:     4240
F14:      137
F15:     9865
F16:      149
F17:     2336
F18:      169
F19:     6330
F20:      152
F21:     3832
F22:      155
F23:     7892
F24:      124
G01:     3044
G02:     2935
G03:      823
G04:     4497
G05:     1926
G06:     2336
G07:     9423
G08:     2456
G09:     2377
G10:      854
G11:     2902
G12:     3443
G13:     2459
G14:     2761
G15:      797
G16:    13868
G17:     2698
G18:     3214
G19:     1904
G20:     1298
G21:      898
G22:     1143
G23:     1118
G24:     1224
H01:     1137
H02:      152
H03:      806
H04:      198
H05:     4022
H06:      194
H07:     8150
H08:      222
H09:     1592
H10:      131
H11:      804
H12:      233
H13:      807
H14:      173
H15:     3399
H16:       97
H17:     1194
H18:      128
H19:     2004
H20:      110
H21:     1136
H22:      161
H23:     1246
H24:      169
I01:      978
I02:     1170
I03:     4309
I04:      976
I05:     1558
I06:     7854
I07:     4569
I08:    22270
I09:     1169
I10:     2705
I11:     2560
I12:     2792
I13:     1067
I14:     3164
I15:     1959
I16:     8195
I17:     2637
I18:     3960
I19:     1895
I20:      994
I21:     1850
I22:     5445
I23:     2041
I24:      721
J01:      769
J02:      124
J03:     9166
J04:      206
J05:     5394
J06:      135
J07:     2619
J08:      183
J09:     3212
J10:      143
J11:     1739
J12:      224
J13:     6881
J14:      141
J15:     2877
J16:      201
J17:     4676
J18:      138
J19:     3854
J20:      167
J21:      758
J22:      165
J23:     1254
J24:      167
K01:      938
K02:      858
K03:     1809
K04:     1166
K05:     5337
K06:     1449
K07:     1446
K08:     9657
K09:     2453
K10:     6059
K11:      786
K12:    21245
K13:     4955
K14:     1528
K15:     1103
K16:     3527
K17:     1450
K18:     3642
K19:     2964
K20:     5647
K21:     4043
K22:     5110
K23:     7829
K24:      747
L01:      904
L02:      197
L03:     4246
L04:      159
L05:     3196
L06:      168
L07:    14711
L08:      157
L09:     1792
L10:      172
L11:     1831
L12:      171
L13:     9264
L14:      155
L15:     3544
L16:      175
L17:    19576
L18:      152
L19:     1148
L20:      156
L21:     2083
L22:      183
L23:     3691
L24:      142
M01:     2526
M02:     8233
M03:     1035
M04:      909
M05:      912
M06:      866
M07:     5250
M08:      875
M09:     4261
M10:     3192
M11:     1907
M12:     1990
M13:     2825
M14:     2208
M15:      895
M16:     2914
M17:     3719
M18:     2776
M19:     4771
M20:     1497
M21:    11066
M22:      847
M23:     3855
M24:      845
N01:     1290
N02:      177
N03:     4064
N04:      155
N05:     5452
N06:      191
N07:     7372
N08:      124
N09:      782
N10:      105
N11:     5248
N12:      165
N13:      917
N14:      203
N15:     2696
N16:      186
N17:      786
N18:      165
N19:     5885
N20:      126
N21:     1199
N22:      213
N23:      986
N24:      138
O01:      839
O02:    11901
O03:     1747
O04:     5367
O05:      980
O06:     4279
O07:     1295
O08:      856
O09:     1011
O10:     4842
O11:     1059
O12:     2648
O13:     1352
O14:    11661
O15:      810
O16:     2698
O17:     1075
O18:      760
O19:     1038
O20:     3625
O21:      850
O22:      821
O23:      910
O24:     4872
P01:     5084
P02:      173
P03:     3591
P04:      156
P05:      897
P06:      118
P07:     3741
P08:      183
P09:     8303
P10:      192
P11:     4323
P12:      135
P13:      920
P14:      222
P15:      897
P16:      115
P17:     1228
P18:      194
P19:     1650
P20:      200
P21:     4336
P22:      144
P23:     2768
P24:      128

