Testname: FB_nuc_green_dead
Date: 1/19/2026  Time: 1:01:01 PM (UTC--6)
ID1: B12_transfer2  ID2: plate1_minute20  ID3: minute15
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 503-10/538-10                                         auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 6.3

Chromatic: 1
Cycle: 1
A01:     4659
A02:     1405
A03:     1223
A04:     8981
A05:     4312
A06:     4482
A07:     1216
A08:     7510
A09:    21692
A10:     1913
A11:     8569
A12:     4048
A13:     2351
A14:     2936
A15:     1590
A16:     7255
A17:    11431
A18:     1714
A19:     1137
A20:    22062
A21:      774
A22:     4157
A23:      827
A24:     4291
B01:      616
B02:      168
B03:     8884
B04:      131
B05:     1194
B06:      160
B07:      997
B08:       99
B09:     1952
B10:      152
B11:     4448
B12:      242
B13:     2463
B14:      189
B15:      669
B16:      140
B17:      856
B18:      128
B19:     1144
B20:      184
B21:     1026
B22:      116
B23:      745
B24:      183
C01:      717
C02:     4060
C03:     1537
C04:     4256
C05:     5682
C06:     1319
C07:     5462
C08:     2490
C09:     6496
C10:     5060
C11:   469681
C12:    54961
C13:      860
C14:     3823
C15:     2951
C16:     3954
C17:     2794
C18:     1825
C19:     2109
C20:     1741
C21:     3609
C22:     3558
C23:      813
C24:     2382
D01:     5586
D02:      183
D03:    11295
D04:      170
D05:    11451
D06:      185
D07:     6618
D08:      154
D09:     3169
D10:      156
D11:     7256
D12:      177
D13:      903
D14:      184
D15:      965
D16:      162
D17:     2354
D18:      171
D19:     7589
D20:      136
D21:     7900
D22:      105
D23:      652
D24:      135
E01:     3405
E02:     1202
E03:      830
E04:     3016
E05:      898
E06:     4495
E07:     1431
E08:     3741
E09:      748
E10:     2629
E11:     9387
E12:      902
E13:      821
E14:      834
E15:     2182
E16:     2950
E17:     3318
E18:     3190
E19:      972
E20:      803
E21:      775
E22:     3199
E23:     2967
E24:      958
F01:      965
F02:      164
F03:     5343
F04:      145
F05:     6630
F06:      121
F07:     4896
F08:      150
F09:      799
F10:      134
F11:    54841
F12:      143
F13:     4650
F14:      158
F15:     9921
F16:      137
F17:     2178
F18:      139
F19:     6423
F20:      142
F21:     3670
F22:      152
F23:     7514
F24:      163
G01:     2801
G02:     2851
G03:      831
G04:     4463
G05:     1790
G06:     2072
G07:     9292
G08:     2499
G09:     2511
G10:      947
G11:     2918
G12:     3716
G13:     2433
G14:     2677
G15:      869
G16:    12961
G17:     2868
G18:     3098
G19:     1974
G20:     1349
G21:      953
G22:     1104
G23:     1075
G24:      896
H01:     1055
H02:      192
H03:      945
H04:      142
H05:     3715
H06:      217
H07:     8287
H08:      129
H09:     1614
H10:      132
H11:     1065
H12:      154
H13:      927
H14:      161
H15:     3758
H16:      181
H17:     1198
H18:      160
H19:     2182
H20:      209
H21:      955
H22:      127
H23:     1013
H24:      146
I01:      905
I02:     1124
I03:     3857
I04:     1124
I05:     1731
I06:     7716
I07:     4714
I08:    21264
I09:     1237
I10:     2467
I11:     2537
I12:     2783
I13:     1214
I14:     2971
I15:     1934
I16:     8557
I17:     2764
I18:     3649
I19:     1869
I20:      814
I21:     1775
I22:     5479
I23:     1969
I24:      883
J01:      752
J02:      148
J03:     9890
J04:      165
J05:     6309
J06:       82
J07:     2577
J08:      156
J09:     3387
J10:      209
J11:     1811
J12:      215
J13:     6630
J14:      181
J15:     2796
J16:      186
J17:     4409
J18:      141
J19:     3580
J20:      165
J21:      769
J22:      173
J23:     1286
J24:      127
K01:      829
K02:      835
K03:     1733
K04:     1019
K05:     5651
K06:     1414
K07:     1404
K08:     9200
K09:     2491
K10:     5943
K11:      766
K12:    21089
K13:     5607
K14:     1482
K15:     1170
K16:     3658
K17:     1441
K18:     3462
K19:     2644
K20:     5529
K21:     3940
K22:     5091
K23:     7586
K24:      780
L01:      694
L02:      167
L03:     3890
L04:      151
L05:     3309
L06:      207
L07:    17933
L08:      169
L09:     1821
L10:      138
L11:     1913
L12:      141
L13:    10177
L14:      178
L15:     4128
L16:      163
L17:    21402
L18:      190
L19:     1001
L20:      145
L21:     2072
L22:      204
L23:     3504
L24:      152
M01:     2380
M02:     8739
M03:     1115
M04:      935
M05:     1068
M06:      758
M07:     5354
M08:      858
M09:     4149
M10:     3108
M11:     1796
M12:     2213
M13:     2682
M14:     2689
M15:      845
M16:     2625
M17:     3777
M18:     2717
M19:     4535
M20:     1400
M21:    11365
M22:      773
M23:     3851
M24:      875
N01:     1240
N02:      173
N03:     3694
N04:      144
N05:     5477
N06:      118
N07:     7230
N08:      143
N09:      742
N10:      170
N11:     5519
N12:      153
N13:     1043
N14:      154
N15:     2462
N16:      139
N17:      712
N18:      118
N19:     6191
N20:      222
N21:     1128
N22:      157
N23:      877
N24:      163
O01:      765
O02:    11278
O03:     1864
O04:     5022
O05:      806
O06:     4567
O07:     1231
O08:      751
O09:      959
O10:     4702
O11:     1101
O12:     2742
O13:     1376
O14:    11112
O15:      956
O16:     2597
O17:     1057
O18:      697
O19:     1028
O20:     3412
O21:      895
O22:      732
O23:      954
O24:     5024
P01:     5344
P02:      162
P03:     3451
P04:      184
P05:      945
P06:      165
P07:     3620
P08:      142
P09:     9173
P10:      186
P11:     4284
P12:      177
P13:      962
P14:      186
P15:      825
P16:      107
P17:     1202
P18:      188
P19:     1516
P20:      171
P21:     4348
P22:      189
P23:     2734
P24:      154

