Testname: FB_Chlorophyll_384
Date: 2/16/2026  Time: 5:35:26 PM (UTC--6)
ID1: b12_release_uptake_death1  ID2: plate12_hour72  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:    41680
A02:   187718
A03:   122062
A04:   353771
A05:   135112
A06:   222633
A07:   110482
A08:   395356
A09:   164948
A10:   220619
A11:   143627
A12:   265038
A13:   133095
A14:   474069
A15:   147538
A16:   493399
A17:   152777
A18:   218532
A19:   144087
A20:   233118
A21:   149517
A22:   318023
A23:   185412
A24:   275796
B01:     6949
B02:    55009
B03:   194610
B04:   386347
B05:   192995
B06:   391077
B07:   169755
B08:   505975
B09:   179401
B10:   399676
B11:   148736
B12:   413906
B13:   164551
B14:   365828
B15:   173184
B16:   403995
B17:   164797
B18:   349000
B19:   131246
B20:   301660
B21:   205201
B22:   347455
B23:   196209
B24:   445963
C01:    49261
C02:   190811
C03:   139784
C04:   484322
C05:   188738
C06:   600300
C07:   158623
C08:   382848
C09:   172895
C10:   414453
C11:   172763
C12:   475586
C13:   181937
C14:   440440
C15:   163895
C16:   412676
C17:   180966
C18:   437023
C19:   174849
C20:   360524
C21:   183954
C22:   378446
C23:   172444
C24:   577006
D01:     7007
D02:    58861
D03:   129268
D04:   673586
D05:   212396
D06:   548831
D07:   169664
D08:   456257
D09:   201379
D10:   434794
D11:   170019
D12:   494766
D13:   182971
D14:   446606
D15:   182274
D16:   405800
D17:   197103
D18:   380729
D19:   132107
D20:   292665
D21:   160224
D22:   439757
D23:   172542
D24:   340046
E01:    93883
E02:   377380
E03:   129671
E04:   424966
E05:   165939
E06:   377393
E07:   186639
E08:   493289
E09:   184472
E10:   509106
E11:   147480
E12:   334728
E13:   179284
E14:   403804
E15:   124613
E16:   362206
E17:   128663
E18:   309753
E19:   168477
E20:   474233
E21:   143734
E22:   419580
E23:   179800
E24:   254006
F01:    17160
F02:   122934
F03:    52332
F04:   138886
F05:   126744
F06:   484117
F07:   192880
F08:   541532
F09:   166106
F10:   446961
F11:    28443
F12:    95961
F13:   167353
F14:   435765
F15:    18310
F16:    75571
F17:    66052
F18:   161246
F19:   165336
F20:   430775
F21:   139482
F22:   377598
F23:   172309
F24:   316615
G01:   298147
G02:   497992
G03:   162797
G04:   459360
G05:   174838
G06:   466605
G07:   191133
G08:   514533
G09:   189021
G10:   535216
G11:   189541
G12:   357380
G13:   219581
G14:   473673
G15:   162812
G16:   416080
G17:   140606
G18:   350709
G19:   170037
G20:   395616
G21:   146641
G22:   356929
G23:   189419
G24:   287142
H01:    40384
H02:   113212
H03:    58419
H04:   194769
H05:   113412
H06:   388206
H07:   189788
H08:   626847
H09:   192836
H10:   445963
H11:    31377
H12:   100235
H13:   194036
H14:   317272
H15:    23262
H16:    76652
H17:    75605
H18:   165953
H19:   173138
H20:   385814
H21:   139142
H22:   429176
H23:   174885
H24:   358692
I01:   103325
I02:   369424
I03:   193218
I04:   629828
I05:   187121
I06:   674844
I07:   182537
I08:   464185
I09:   177067
I10:   370367
I11:   181548
I12:   471950
I13:   221115
I14:   597156
I15:   188564
I16:   389669
I17:   205709
I18:   454398
I19:   177496
I20:   423120
I21:   188395
I22:   432758
I23:   157620
I24:   304312
J01:    24204
J02:    50749
J03:   174763
J04:   469927
J05:   194262
J06:   578332
J07:   165916
J08:   526699
J09:   182642
J10:   471622
J11:   175819
J12:   423134
J13:   227417
J14:   523842
J15:   222551
J16:   497185
J17:   189431
J18:   378104
J19:   126075
J20:   341017
J21:   172590
J22:   386074
J23:   153168
J24:   282344
K01:    66660
K02:   374646
K03:   176123
K04:   621803
K05:   208614
K06:   325351
K07:   197597
K08:   410420
K09:   178958
K10:   512359
K11:   186431
K12:   429299
K13:   170300
K14:   456298
K15:   184793
K16:   479004
K17:   139760
K18:   396559
K19:   188228
K20:   418964
K21:   168362
K22:   387386
K23:   174882
K24:   329630
L01:    14813
L02:    76664
L03:   158764
L04:   598140
L05:   217848
L06:   280717
L07:   190660
L08:   570622
L09:   204820
L10:   565837
L11:   201723
L12:   468751
L13:   187508
L14:   464527
L15:   199595
L16:   432183
L17:   145218
L18:   489940
L19:   127858
L20:   356368
L21:   193328
L22:   477063
L23:   181375
L24:   277026
M01:   168207
M02:   509762
M03:   151778
M04:   260212
M05:   172402
M06:   456229
M07:   184491
M08:   477172
M09:   194856
M10:   458116
M11:   123529
M12:   326526
M13:   169183
M14:   415615
M15:   149948
M16:   423024
M17:   130306
M18:   385431
M19:   177032
M20:   486441
M21:   192491
M22:   366443
M23:   167749
M24:   272420
N01:    76406
N02:   129105
N03:    61353
N04:   191736
N05:   122756
N06:   474534
N07:   190253
N08:   351693
N09:   162698
N10:   575857
N11:    14197
N12:    82204
N13:   172325
N14:   425704
N15:    30767
N16:   102829
N17:    62785
N18:   184889
N19:   163018
N20:   384967
N21:   191333
N22:   380414
N23:   176279
N24:   322849
O01:   100251
O02:   610211
O03:   148656
O04:   470064
O05:   176416
O06:   421644
O07:   187492
O08:   678411
O09:   190403
O10:   566411
O11:   143400
O12:   339486
O13:   173949
O14:   481082
O15:   160380
O16:   445840
O17:   134981
O18:   388999
O19:   176100
O20:   414754
O21:   193010
O22:   392540
O23:   179126
O24:   281647
P01:    21307
P02:    75203
P03:    35124
P04:    91465
P05:   113800
P06:   261661
P07:   148307
P08:   263548
P09:   145852
P10:   347537
P11:     9163
P12:    41604
P13:   128366
P14:   255017
P15:    33736
P16:    98922
P17:    35563
P18:   136855
P19:   119941
P20:   395315
P21:   148483
P22:   343997
P23:   135785
P24:   308960

