Testname: FB_Chlorophyll_384
J14:   273896
J15:   135141
J16:   130674
J17:   130616
J18:   310642
J19:    91128
J20:   199163
J21:   166245
J22:   418664
J23:    98508
J24:   239652
K01:    89283
K02:   316082
K03:   144187
K04:   427454
K05:   134237
K06:   404351
K07:   127640
K08:   249659
K09:   111517
K10:   266227
K11:   130742
K12:   301236
K13:   133560
K14:   347715
K15:   159818
K16:   314907
K17:   115035
K18:   418636
K19:   170371
K20:   287662
K21:   160439
K22:   310778
K23:   153146
K24:   140694
L01:    12829
L02:    51773
L03:   127360
L04:   478936
L05:   141532
L06:   521915
L07:   135978
L08:   313922
L09:   111904
L10:   739709
L11:   133408
L12:   309562
L13:   111112
L14:   551866
L15:   134774
L16:   521505
L17:   109238
L18:   181326
L19:    93939
L20:   193035
L21:   231518
L22:   463311
L23:   152807
L24:   218463
M01:    92842
M02:   275947
M03:   112687
M04:   259734
M05:   171461
M06:   388685
M07:   115173
M08:   248210
M09:   131291
M10:   296835
M11:    67299
M12:   191813
M13:    89593
M14:   223768
M15:    83048
M16:   218195
M17:    86502
M18:   216342
M19:   147243
M20:   229917
M21:   144821
M22:   379498
M23:   105143
M24:   154562
N01:    45107
N02:    93480
N03:    20007
N04:    75376
N05:    55595
N06:   156786
N07:    99554
N08:   283397
N09:    95052
N10:   278298
N11:    14331
N12:    48488
N13:   102640
N14:   205527
N15:    16903
N16:    88219
N17:    13869
N18:    63116
N19:   122207
N20:   342849
N21:   172482
N22:   355015
N23:   127318
N24:   237465
O01:   116716
O02:   258230
O03:    92231
O04:   364967
O05:   117248
O06:   247389
O07:   130725
O08:   290218
O09:   109425
O10:   184024
O11:    97738
O12:   196638
O13:   112710
O14:   366402
O15:   106281
O16:   447221
O17:   105729
O18:   152763
O19:    93671
O20:   318092
O21:   142838
O22:   285024
O23:   143960
O24:   275318
P01:    29609
P02:   117610
P03:    15275
P04:    47762
P05:    46935
P06:    53426
P07:   135907
P08:   133497
P09:    88101
P10:   183510
P11:    11785
P12:    22097
P13:   109877
P14:   386662
P15:    17855
P16:   139478
P17:     9684
P18:    98553
P19:   108236
P20:   221242
P21:   124682
P22:   438937
P23:    99173
P24:    84360

