Testname: FB_Chlorophyll_384
E24:   416900
F01:    22285
F02:   326690
F03:    37147
F04:   148294
F05:    85346
F06:   262727
F07:   153504
F08:   419374
F09:   152906
F10:   415834
F11:    20364
F12:    64887
F13:   186064
F14:   357312
F15:    24902
F16:   107179
F17:    38037
F18:   122901
F19:   169992
F20:   345856
F21:   182203
F22:   506659
F23:   169433
F24:   285529
G01:   139305
G02:   487398
G03:   150424
G04:   478539
G05:   170141
G06:   450160
G07:   208722
G08:   458758
G09:   180480
G10:   357599
G11:   150718
G12:   417420
G13:   168126
G14:   456134
G15:   136054
G16:   446318
G17:   149923
G18:   463065
G19:   143913
G20:   339855
G21:   158360
G22:   460289
G23:   170966
G24:   175295
H01:    37271
H02:   278175
H03:    35815
H04:   119272
H05:    80721
H06:   250602
H07:   144782
H08:   540493
H09:   198210
H10:   486687
H11:    20531
H12:    71434
H13:   221061
H14:   556719
H15:    32479
H16:   111516
H17:    45212
H18:   142130
H19:   184336
H20:   563759
H21:   149043
H22:   506126
H23:   212713
H24:   258531
I01:    81737
I02:   243534
I03:   128169
I04:   329643
I05:   143879
I06:   479674
I07:   152403
I08:   426319
I09:   137195
I10:   337927
I11:   153929
I12:   373333
I13:   188563
I14:   486960
I15:   171432
I16:   631495
I17:   156842
I18:   493740
I19:   206072
I20:   471048
I21:   187265
I22:   503515
I23:   136849
I24:   203987
J01:    11715
J02:    79580
J03:   133436
J04:   343382
J05:   139731
J06:   438417
J07:   160583
J08:   357681
J09:   169896
J10:   455970
J11:   167853
J12:   403421
J13:   180579
J14:   581667
J15:   220541
J16:   529597
J17:   168858
J18:   445143
J19:   141493
J20:   275167
J21:   153829
J22:   351023
J23:   168105
J24:   124195
K01:    66828
K02:   495531
K03:   145013
K04:   293308
K05:   157494
K06:   461014
K07:   172952
K08:   410926
K09:   142857
K10:   529283
K11:   148515
K12:   404980
K13:   141800
K14:   434767
K15:   196800
K16:   333608
K17:   128276
K18:   355425
K19:   158365
K20:   497910
K21:   176702
K22:   693558
K23:   197009
K24:   261497
L01:    17618
L02:    48781
L03:   139717
L04:   473850
L05:   169958
L06:   650852
L07:   175326
L08:   360429
L09:   162166
L10:   504431
L11:   175442
L12:   568735
L13:   156327
L14:   403872
L15:   224124
L16:   323136
L17:   121550
L18:   385951
L19:   110549
L20:   354947
L21:   228538
L22:   563226
L23:   183578
L24:   455437
M01:    86944
M02:   569651
M03:   142707
M04:   352172
M05:   127623
M06:   361208
M07:   139325
M08:   543213
M09:   174392
M10:   264327
M11:    82591
M12:   279214
M13:   137421
M14:   463379
M15:   114878
M16:   561791
M17:    69996
M18:   292310
M19:   182863
M20:   478553
M21:   193352
M22:   326772
M23:   156387
M24:   287525
N01:    29085
N02:   165366
N03:    26320
N04:   145584
N05:    67521
N06:   232940
N07:   133714
N08:   481096
N09:   158970
N10:   570977
N11:    14158
N12:    96362
N13:   133969
N14:   486864
N15:    24001
N16:   137541
N17:    19085
N18:    98912
N19:   148525
N20:   415725
N21:   180216
N22:   506235
N23:   158854
N24:   199843
O01:   132215
O02:   558660
O03:   165757
O04:   528025
O05:   154572
O06:   497896
O07:   150051
O08:   521956
O09:   137749
O10:   400058
O11:   153735
O12:   451226
O13:   156071
O14:   371720
O15:   185677
O16:   538128
O17:   129493
O18:   325802
O19:   166153
O20:   487630
O21:   165059
O22:   440304
O23:   205673
O24:   173671
P01:    32568
P02:   232626
P03:    19177
P04:    66657
P05:    41260
P06:   168845
P07:   133439
P08:   485279
P09:    72696
P10:   332487
P11:     9522
P12:    31606
P13:    78007
P14:   146517
P15:    20266
P16:    86712
P17:    18998
P18:    75419
P19:    73959
P20:   344175
P21:    93358
P22:   387373
P23:   160299
P24:   178358

