Testname: FB_Chlorophyll_384
K24:    31435
L01:    11525
L02:    91791
L03:   183260
L04:   456134
L05:   189787
L06:   284203
L07:   190365
L08:   421466
L09:   165911
L10:   409081
L11:   144869
L12:   248524
L13:    97462
L14:   243370
L15:    70940
L16:   193634
L17:    97229
L18:   151459
L19:    64629
L20:   169521
L21:   116642
L22:   284258
L23:     2716
L24:    11845
M01:     3268
M02:     4485
M03:    14098
M04:    52883
M05:   100806
M06:   159149
M07:    60632
M08:    73587
M09:   116676
M10:   226828
M11:    47801
M12:   165551
M13:   114300
M14:   228320
M15:    66044
M16:   127389
M17:    87845
M18:   246446
M19:    13278
M20:    44547
M21:    67478
M22:   199225
M23:    19976
M24:    37711
N01:     3732
N02:    24180
N03:    70062
N04:   212517
N05:    51337
N06:   208715
N07:   114799
N08:   234676
N09:   113044
N10:   236522
N11:    21994
N12:   119702
N13:    52962
N14:   144720
N15:    10403
N16:    54266
N17:    11216
N18:    33471
N19:    25386
N20:   133826
N21:    61274
N22:   176923
N23:     2889
N24:     7371
O01:     1803
O02:     8943
O03:     2979
O04:     5538
O05:    10016
O06:    14919
O07:     4010
O08:     6452
O09:    10948
O10:    23630
O11:     4479
O12:     9469
O13:     9854
O14:    23932
O15:     5926
O16:     8979
O17:     7683
O18:    18341
O19:     2851
O20:     8453
O21:     8102
O22:    25933
O23:     3864
O24:     1651
P01:     2715
P02:     4364
P03:     1662
P04:     8992
P05:     2528
P06:     6570
P07:     5516
P08:    16284
P09:     2501
P10:     9933
P11:     1464
P12:     4098
P13:     3216
P14:    10832
P15:     1208
P16:     4641
P17:     1553
P18:     2986
P19:     3689
P20:     6883
P21:     6048
P22:    17525
P23:     3074
P24:     7527

