Testname: FB_Chlorophyll_384
Date: 2/16/2026  Time: 4:53:47 PM (UTC--6)
ID1: b12_release_uptake_death1  ID2: plate6_hour72  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     3573
A02:     4606
A03:    94538
A04:   316520
A05:   102482
A06:   303055
A07:   156275
A08:   412293
A09:   147781
A10:   565290
A11:    68654
A12:   507219
A13:   107779
A14:   488847
A15:   106562
A16:   186423
A17:   110850
A18:   192543
A19:    12553
A20:    13474
A21:    95779
A22:   301565
A23:   103759
A24:   314292
B01:     3963
B02:     3834
B03:   150393
B04:   258312
B05:   165472
B06:   451636
B07:   151124
B08:   369615
B09:   162312
B10:   520302
B11:   129530
B12:   402246
B13:   162438
B14:   461957
B15:   159652
B16:   313758
B17:   122315
B18:   592549
B19:     4192
B20:    15493
B21:   152159
B22:   471280
B23:   146278
B24:   232284
C01:    16800
C02:    22252
C03:    65488
C04:   291872
C05:   146904
C06:   480344
C07:   132440
C08:   491991
C09:   180740
C10:   478266
C11:    82039
C12:   281415
C13:   174357
C14:   443297
C15:   157366
C16:   429764
C17:   195153
C18:   542160
C19:    10009
C20:    40714
C21:   141587
C22:   421384
C23:   133313
C24:   268934
D01:     5278
D02:     8999
D03:    10850
D04:    49791
D05:   183257
D06:   501915
D07:    91172
D08:   301182
D09:   167105
D10:   696456
D11:    12635
D12:    57918
D13:   178919
D14:   366389
D15:    78856
D16:   354960
D17:   150407
D18:   446578
D19:     4484
D20:    29255
D21:   111657
D22:   426169
D23:   103182
D24:   386402
E01:    13196
E02:    43460
E03:    22253
E04:    76292
E05:   118160
E06:   378063
E07:   181622
E08:   718602
E09:   253637
E10:   484855
E11:     7716
E12:    31928
E13:   178970
E14:   347073
E15:    11664
E16:    41971
E17:     9380
E18:    23877
E19:   156019
E20:   484554
E21:   138683
E22:   408643
E23:   140844
E24:   313813
F01:    12354
F02:    68506
F03:    29743
F04:   121336
F05:    92183
F06:   318201
F07:   165266
F08:   407509
