Testname: FB_Chlorophyll_384
Date: 2/16/2026  Time: 5:37:44 PM (UTC--6)
ID1: b12_release_uptake_death1  ID2: plate13_hour72  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     1953
A02:    17540
A03:   105636
A04:   119729
A05:   115690
A06:   117655
A07:   126097
A08:   304791
A09:   191173
A10:   165205
A11:    94293
A12:   214253
A13:   163084
A14:   437939
A15:   124479
A16:   219270
A17:    96155
A18:   394481
A19:    51020
A20:   189482
A21:   128347
A22:   167446
A23:   174864
A24:   198552
B01:     1541
B02:    11259
B03:   180068
B04:   359513
B05:   243288
B06:   419675
B07:   194636
B08:   432525
B09:   220404
B10:   474233
B11:   154530
B12:   383394
B13:   205044
B14:   386375
B15:   228798
B16:   471950
B17:   215718
B18:   577922
B19:    12774
B20:    66368
B21:   233118
B22:   337845
B23:   217026
B24:   384502
C01:    40988
C02:   204479
C03:   111271
C04:   412143
C05:   202403
C06:   639684
C07:   201784
C08:   375411
C09:   226050
C10:   616335
C11:   198896
C12:   543145
C13:   205818
C14:   475532
C15:   240131
C16:   543281
C17:   267881
C18:   633300
C19:   125665
C20:   281497
C21:   216071
C22:   576883
C23:   188902
C24:   375725
D01:     3516
D02:    23398
D03:    80666
D04:   295673
D05:   203907
D06:   609514
D07:   209463
D08:   551114
D09:   199360
D10:   571592
D11:   167656
D12:   357011
D13:   180976
D14:   587573
D15:   183249
D16:   376286
D17:   200914
D18:   400250
D19:    33820
D20:   153775
D21:   200025
D22:   443229
D23:   177388
D24:   482162
E01:    10084
E02:   107180
E03:    49618
E04:   139918
E05:   145827
E06:   432307
E07:   196937
E08:   394249
E09:   179208
E10:   451992
E11:    20213
E12:    53529
E13:   194947
E14:   409204
E15:     7182
E16:    49895
E17:    70169
E18:   166409
E19:   201463
E20:   438882
E21:   164288
E22:   397092
E23:   186886
E24:   416709
F01:     2280
F02:    20419
F03:    32667
F04:   105200
F05:   140377
F06:   409915
F07:   242714
F08:   516966
F09:   225408
F10:   448027
F11:    10089
F12:    56988
F13:   206227
F14:   451212
F15:     6371
F16:    35002
F17:    35530
F18:    95420
F19:   190633
F20:   438417
F21:   152564
F22:   382205
F23:   228538
F24:   413606
G01:    26750
G02:   124547
G03:    63131
G04:   184918
G05:   137734
G06:   355945
G07:   239843
G08:   527793
G09:   235100
G10:   426251
G11:    22549
G12:    83459
G13:   225982
G14:   658207
G15:     8546
G16:    47945
G17:    64927
G18:   140010
G19:   232858
G20:   559317
G21:   191119
G22:   475723
G23:   248579
G24:   208293
H01:     4251
H02:    25246
H03:    34606
H04:   118916
H05:    11167
H06:    71551
H07:   235756
H08:   608297
H09:   225189
H10:   623156
H11:     2843
H12:    22570
H13:   265694
H14:   724070
H15:     3312
H16:    11851
H17:    17704
H18:    87854
H19:   261866
H20:   544744
H21:   181602
H22:   420345
H23:   192057
H24:   229017
I01:     4287
I02:    27999
I03:   197085
I04:   421521
I05:   203102
I06:   585796
I07:   225408
I08:   413442
I09:   223576
I10:   390175
I11:   254129
I12:   553630
I13:   224834
I14:   563910
I15:   254471
I16:   681638
I17:   223084
I18:   519632
I19:   102777
I20:   207412
I21:   196768
I22:   499359
I23:   155595
I24:   224943
J01:     2461
J02:    12794
J03:   161333
J04:   399266
J05:   194658
J06:   466728
J07:   225927
J08:   386457
J09:   246706
J10:   604920
J11:   210383
J12:   528600
J13:   259570
J14:   431555
J15:   203319
J16:   545838
J17:   234580
J18:   426128
J19:    17027
J20:    69769
J21:   234567
J22:   415711
J23:   168280
J24:   448875
K01:     8076
K02:    65385
K03:   168297
K04:   522243
K05:   218914
K06:   788744
K07:   238723
K08:   463707
K09:   248264
K10:   683989
K11:   241771
K12:   613177
K13:   208008
K14:   768252
K15:   221922
K16:   721049
K17:   180110
K18:   674461
K19:   101047
K20:   252406
K21:   207986
K22:   450215
K23:   204198
K24:   287703
L01:     2250
L02:    15036
L03:   119987
L04:   355904
L05:   202299
L06:   377065
L07:   204267
L08:   455368
L09:   258913
L10:   613697
L11:   169113
L12:   592932
L13:   213446
L14:   647653
L15:   198553
L16:   522503
L17:   181811
L18:   763331
L19:    31474
L20:   111379
L21:   222824
L22:   614011
L23:   192158
L24:   340661
M01:    28420
M02:   183666
M03:    53049
M04:   174005
M05:   151405
M06:   512209
M07:   242195
M08:   497240
M09:   234621
M10:   536255
M11:    10858
M12:    82650
M13:   249659
M14:   607449
M15:    11081
M16:    69215
M17:    62238
M18:   144693
M19:   202211
M20:   573711
M21:   221047
M22:   357776
M23:   204915
M24:   208716
N01:     5268
N02:    33135
N03:    32185
N04:   147759
N05:   132452
N06:   445485
N07:   197526
N08:   520657
N09:   198484
N10:   573506
N11:     6726
N12:    42175
N13:   231081
N14:   397762
N15:     4483
N16:    25055
N17:    28192
N18:   117815
N19:   227704
N20:   525086
N21:   202179
N22:   566507
N23:   221676
N24:   406812
O01:    41730
O02:   204814
O03:    85499
O04:   296917
O05:   126386
O06:   439210
O07:   220377
O08:   453509
O09:   240664
O10:   580369
O11:    18365
O12:    68160
O13:   266118
O14:   436490
O15:     9710
O16:    47507
O17:    44966
O18:   118591
O19:   252967
O20:   644619
O21:   245667
O22:   627517
O23:   263589
O24:   445389
P01:     5696
P02:    29655
P03:    38145
P04:   122841
P05:     8543
P06:    25488
P07:   154188
P08:   238900
P09:   143160
P10:   353060
P11:     5078
P12:     9691
P13:   171726
P14:   404474
P15:     5108
P16:     5365
P17:     8222
P18:    32974
P19:   146511
P20:   592986
P21:   201142
P22:   399293
P23:   161630
P24:   227732

