Testname: FB_Chlorophyll_384
F04:     7482
F05:     1626
F06:     2488
F07:    10501
F08:    42834
F09:     5576
F10:    31394
F11:      852
F12:      967
F13:     4293
F14:    16406
F15:      412
F16:     2033
F17:      757
F18:      761
F19:     4598
F20:    14194
F21:    10322
F22:    51895
F23:     5074
F24:     7361
G01:     4635
G02:    14442
G03:     5328
G04:    13288
G05:     3571
G06:    13976
G07:     6942
G08:    44664
G09:     7287
G10:    31838
G11:     2647
G12:    13117
G13:     5557
G14:    32417
G15:     1346
G16:    14494
G17:     1044
G18:     8334
G19:     3456
G20:    14046
G21:     9432
G22:    46488
G23:     3407
G24:    11187
H01:     1561
H02:     6273
H03:     1309
H04:     4881
H05:     1458
H06:      889
H07:    11283
H08:    76822
H09:     6276
H10:    28125
H11:     1067
H12:     2449
H13:     8185
H14:    26004
H15:      634
H16:     1060
H17:     1132
H18:     1080
H19:     3660
H20:    11511
H21:    11178
H22:    57425
H23:     6117
H24:     9378
I01:     2064
I02:     6447
I03:     2524
I04:    16732
I05:    12806
I06:    47132
I07:     5628
I08:    17488
I09:     9752
I10:    45010
I11:     3758
I12:    18914
I13:     7600
I14:    25617
I15:     6838
I16:    38507
I17:     8009
I18:    27991
I19:     6433
I20:    18533
I21:     8136
I22:    30207
I23:     5524
I24:    10531
J01:     1448
J02:      584
J03:     2470
J04:    15899
J05:     9033
J06:    56723
J07:     3057
J08:    14874
J09:    10272
J10:    61153
J11:     6021
J12:    10134
J13:     6182
J14:    27496
J15:     5362
J16:    18656
J17:     9441
J18:    38311
J19:     4980
J20:    10678
J21:     8512
J22:    25987
J23:     3063
J24:     6366
K01:     1642
K02:     7160
K03:     2487
K04:    18150
K05:    11303
K06:    38779
K07:     5007
K08:    15857
K09:    12847
K10:    65317
K11:     5125
K12:    14457
K13:     7624
K14:    14664
K15:     5639
K16:    25388
K17:    10224
K18:    32948
K19:     5956
K20:    24969
K21:     5932
K22:    25920
K23:     5098
K24:     9799
L01:      752
L02:     1072
L03:     3268
L04:     8854
L05:    14432
L06:    67588
L07:     4276
L08:    15920
L09:    11230
L10:    62844
L11:     4302
L12:    11898
L13:     7955
L14:    19024
L15:     5089
L16:    22091
L17:     8394
L18:    46978
L19:     3833
L20:    18551
L21:     6974
L22:    28466
L23:     4177
L24:     8579
M01:     3194
M02:     6141
M03:     2753
M04:    11568
M05:     1815
M06:     9628
M07:     8473
M08:    35244
M09:     6410
M10:    25462
M11:      724
M12:     5284
M13:     8294
M14:    18499
M15:     1569
M16:     8099
M17:      668
M18:     7904
M19:     4145
M20:    16543
M21:     7803
M22:    34398
M23:     5220
M24:     9711
N01:      871
N02:     6124
N03:     3427
N04:     8848
N05:      789
N06:     2604
N07:     7478
N08:    30329
N09:     5271
N10:    28577
N11:     1455
N12:     1785
N13:     6471
N14:    10107
N15:     1831
N16:      666
N17:      716
N18:      944
N19:     3135
N20:    12090
N21:     7931
N22:    27368
N23:     4430
N24:     7324
O01:     3490
O02:     8218
O03:     7643
O04:    11128
O05:     4850
O06:    10991
O07:     8889
O08:    46384
O09:     6242
O10:    28552
O11:     2636
O12:     8095
O13:     7888
O14:    24145
O15:     3898
O16:    10874
O17:     4014
O18:    11575
O19:     5094
O20:    13034
O21:     9319
O22:    46516
O23:     2952
O24:     6001
P01:      866
P02:     1367
P03:     2098
P04:     2765
P05:      591
P06:     1458
P07:     5311
P08:    26232
P09:     3539
P10:    13912
P11:      861
P12:     2058
P13:     3803
P14:    17051
P15:     1069
P16:     1095
P17:      821
P18:      971
P19:     2769
P20:     8894
P21:     6104
P22:    20090
P23:     1596
P24:     5524

