Testname: FB_Chlorophyll_384
F23:   205751
F24:   434507
G01:     6170
G02:    21933
G03:    10843
G04:    61982
G05:     5501
G06:    20299
G07:   212978
G08:   345938
G09:   198300
G10:   393059
G11:     5725
G12:    16147
G13:   210182
G14:   329424
G15:     3961
G16:    20632
G17:     6727
G18:    15437
G19:   185077
G20:   396436
G21:   181728
G22:   400646
G23:   161453
G24:   371255
H01:     4827
H02:    14333
H03:     8550
H04:    35941
H05:     2545
H06:    15856
H07:   192011
H08:   448519
H09:   182014
H10:   362739
H11:     1601
H12:    17667
H13:   176077
H14:   341550
H15:     5293
H16:    14293
H17:     5485
H18:    18305
H19:   180234
H20:   426169
H21:   171267
H22:   470105
H23:   168136
H24:   381440
I01:     4604
I02:    13146
I03:   148014
I04:   331940
I05:   212226
I06:   541108
I07:   219926
I08:   403312
I09:   191588
I10:   425841
I11:   195169
I12:   476735
I13:   195470
I14:   391679
I15:   197936
I16:   378241
I17:   187308
I18:   385213
I19:     8337
I20:    34047
I21:   176213
I22:   444692
I23:   170967
I24:   229687
J01:     3646
J02:     8207
J03:   109998
J04:   272707
J05:   174561
J06:   304955
J07:   183100
J08:   365692
J09:   173476
J10:   410120
J11:   166885
J12:   460850
J13:   198729
J14:   411336
J15:   196673
J16:   367332
J17:   196778
J18:   418923
J19:     6342
J20:    19512
J21:   170183
J22:   491553
J23:   137874
J24:   237178
K01:     3729
K02:    11538
K03:    19846
K04:    89271
K05:   208529
K06:   325487
K07:   153547
K08:   351105
K09:   197240
K10:   540739
K11:   112820
K12:   252981
K13:   188231
K14:   416217
K15:   159238
K16:   342575
K17:   179447
K18:   517622
K19:     7951
K20:    43697
K21:   181285
K22:   411145
K23:   162743
K24:   207182
L01:     2957
L02:    16237
L03:     6590
L04:    33444
L05:   227404
L06:   378213
L07:    94374
L08:   193355
L09:   169251
L10:   393606
L11:    22661
L12:    91589
L13:   166644
L14:   316397
L15:   112018
L16:   250438
L17:   177930
L18:   411788
L19:     6084
L20:    24631
L21:   143576
L22:   454316
L23:   112329
L24:   192302
M01:     4048
M02:    11542
M03:    21364
M04:    55155
M05:   114916
M06:   259747
M07:   167488
M08:   398801
M09:   157865
M10:   386785
M11:     3917
M12:    23621
M13:   153417
M14:   242345
M15:     6006
M16:    10735
M17:     8122
M18:    32494
M19:   169434
M20:   368959
M21:   175254
M22:   394877
M23:   170871
M24:   274634
N01:     3815
N02:    11955
N03:    12603
N04:    68795
N05:    81621
N06:   262673
N07:   160473
N08:   342671
N09:   155836
N10:   364748
N11:     5235
N12:    15826
N13:   156539
N14:   320867
N15:     2940
N16:     8475
N17:     8236
N18:    14881
N19:   164224
N20:   395602
N21:   169262
N22:   429764
N23:   175544
N24:   315303
O01:     4045
O02:    13502
O03:    10488
O04:    53697
O05:     3129
O06:    10650
O07:   172701
O08:   622883
O09:   160582
O10:   420796
O11:     4976
O12:     6505
O13:   147807
O14:   345514
O15:     4613
O16:    12042
O17:     4471
O18:    11319
O19:   152668
O20:   422191
O21:   174704
O22:   361549
O23:   167350
O24:   298448
P01:     4872
P02:    10500
P03:     5727
P04:    23311
P05:     3295
P06:     8309
P07:   189926
P08:   624811
P09:   132153
P10:   389628
P11:     8843
P12:    39210
P13:   164643
P14:   466086
P15:     6952
P16:    14021
P17:     2924
P18:     6167
P19:   177885
P20:   419416
P21:   168454
P22:   369123
P23:   127500
P24:   264286

