Testname: FB_Chlorophyll_384
L24:     1596
M01:   679970
M02:   661857
M03:   701911
M04:   613656
M05:   484431
M06:   678576
M07:    67782
M08:   172095
M09:     5889
M10:    12139
M11:     2582
M12:     4955
M13:     1118
M14:      799
M15:      794
M16:      448
M17:      645
M18:      530
M19:      369
M20:      389
M21:      393
M22:      473
M23:      419
M24:      363
N01:   622159
N02:   675500
N03:   785190
N04:   642896
N05:   620450
N06:   672451
N07:    57632
N08:   222182
N09:     7121
N10:     4777
N11:     2119
N12:     2991
N13:     1546
N14:      506
N15:     1305
N16:      597
N17:      778
N18:      448
N19:      679
N20:      412
N21:      934
N22:      532
N23:      413
N24:      412
O01:   610074
O02:   577348
O03:   655487
O04:   615187
O05:   462135
O06:   589541
O07:    56746
O08:    96833
O09:    18430
O10:    25155
O11:     3620
O12:     5164
O13:     3088
O14:     1922
O15:     1104
O16:     1260
O17:      838
O18:      794
O19:      596
O20:      727
O21:      705
O22:      489
O23:     1141
O24:      605
P01:   576965
P02:   666983
P03:   718657
P04:   707133
P05:   337681
P06:   345391
P07:    38854
P08:    94178
P09:     6607
P10:    15514
P11:     1452
P12:     3960
P13:     1032
P14:     2278
P15:     1470
P16:     2056
P17:      794
P18:     1341
P19:     1115
P20:      474
P21:      709
P22:      855
P23:      714
P24:      682

