Testname: FB_Chlorophyll_384
Date: 2/16/2026  Time: 4:45:40 PM (UTC--6)
ID1: b12_release_uptake_death1  ID2: plate3_hour72  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     2915
A02:     2825
A03:     3452
A04:     3290
A05:    10280
A06:    27523
A07:     3027
A08:     3330
A09:     9291
A10:    22881
A11:     3180
A12:     4042
A13:     6502
A14:    14654
A15:     3447
A16:     8105
A17:    14819
A18:    35131
A19:     3499
A20:     6619
A21:     6136
A22:    10265
A23:     2256
A24:     1570
B01:     2877
B02:     2427
B03:     3076
B04:     2594
B05:    35557
B06:   133046
B07:     5814
B08:     5363
B09:    35248
B10:   138293
B11:     3374
B12:     7562
B13:    22892
B14:    68231
B15:    13165
B16:    19933
B17:    27110
B18:    78437
B19:     6648
B20:    15330
B21:    17061
B22:    37735
B23:     3820
B24:     1973
C01:     2468
C02:     2557
C03:     2766
C04:     4224
C05:    46489
C06:   183501
C07:     4897
C08:     7297
C09:    32933
C10:   158474
C11:     2701
C12:     4076
C13:    35656
C14:   103628
C15:     8154
C16:    13062
C17:    50137
C18:   130858
C19:    10968
C20:    36314
C21:    11967
C22:    35661
C23:     3198
C24:     2721
D01:     2871
D02:     2167
D03:     3033
D04:     2117
D05:    55993
D06:   233665
D07:     3489
D08:     5512
D09:    59808
D10:   279733
D11:     3087
D12:     2653
D13:    51189
D14:   136689
D15:     5856
D16:    15218
D17:    67006
D18:   210245
D19:     7582
D20:    18136
D21:    11237
D22:    44203
D23:     3230
D24:     3478
E01:    22528
E02:   110736
E03:    16594
E04:    51809
E05:     2294
E06:     2705
E07:    20275
E08:    62905
E09:     2523
E10:     3381
E11:     3471
E12:     6223
E13:     5154
E14:    11368
E15:    22252
E16:    99220
E17:     2844
E18:     2181
E19:     2834
E20:     2542
E21:     7163
E22:    22679
E23:     2348
E24:     5888
F01:    56606
F02:   284545
F03:    26372
F04:   115943
F05:     1957
F06:     2332
F07:    39737
F08:   130306
F09:     3199
F10:     5307
F11:     6852
F12:    13265
F13:    10150
F14:    13103
F15:    63243
F16:   237779
F17:     3179
F18:     4358
F19:     1933
F20:     2578
F21:    13021
F22:    44782
F23:     2797
F24:     3518
G01:    21644
G02:    94407
G03:    10008
G04:    31921
G05:     2475
G06:     3105
G07:    64251
G08:   190042
G09:     7416
G10:    22352
G11:     3555
G12:     4600
G13:    12113
G14:    25128
G15:    21840
G16:    69390
G17:     2711
G18:     4087
G19:     3524
G20:     3252
G21:    21127
G22:    92608
G23:     2428
G24:     5800
H01:    38299
H02:   260034
H03:    14343
H04:    69103
H05:     2759
H06:     2378
H07:    84552
H08:   262317
H09:    17726
H10:    55996
H11:     5129
H12:     6739
H13:    13225
H14:    35968
H15:    28897
H16:    98414
H17:     2784
H18:     2226
H19:     2552
H20:     3448
H21:    36549
H22:   186979
H23:     7433
H24:    11866
I01:     3146
I02:     2366
I03:     3256
I04:     3798
I05:    22808
I06:    74253
I07:     3443
I08:     6771
I09:    20012
I10:    76336
I11:     3189
I12:     5276
I13:    10948
I14:    20914
I15:     8723
I16:    20555
I17:    13974
I18:    52845
I19:    11881
I20:    30973
I21:    10153
I22:    21061
I23:     3451
I24:     3195
J01:     2635
J02:     1969
J03:     3610
J04:     5424
J05:    39091
J06:   193747
J07:     1794
J08:     7654
J09:    34489
J10:   120555
J11:     4070
J12:     5712
J13:    23531
J14:    88296
J15:    10330
J16:    34267
J17:    30111
J18:   100807
J19:     7745
J20:    16600
J21:    11809
J22:    39557
J23:     3396
J24:     2241
K01:     3185
K02:     2998
K03:     3789
K04:     5353
K05:    55242
K06:   333307
K07:     3394
K08:     8920
K09:    53369
K10:   251655
K11:     3983
K12:     7146
K13:    31184
K14:   168961
K15:    10064
K16:    21591
K17:    46827
K18:   224970
K19:    14746
K20:    53373
K21:     9966
K22:    38273
K23:     5791
K24:     3194
L01:     3016
L02:     5322
L03:     3364
L04:     3796
L05:    92564
L06:   324749
L07:     3595
L08:     6899
L09:    96154
L10:   399525
