0.167, 0.123, 0.133, 0.178, 0.171, 0.171, 0.195, 0.172, 0.173, 0.268, 0.166, 0.229
0.276, 0.212, 0.124, 0.165, 0.143, 0.217, 0.246, 0.274, 0.079, 0.119, 0.136, 0.034
0.184, 0.113, 0.130, 0.157, 0.142, 0.159, 0.188, 0.158, 0.163, 0.267, 0.155, 0.254
0.266, 0.212, 0.130, 0.162, 0.139, 0.235, 0.246, 0.206, 0.097, 0.115, 0.123, 0.035
0.035, 0.034, 0.036, 0.036, 0.036, 0.036, 0.035, 0.034, 0.034, 0.034, 0.033, 0.033
0.035, 0.035, 0.034, 0.034, 0.034, 0.034, 0.035, 0.034, 0.034, 0.035, 0.032, 0.034
0.035, 0.036, 0.035, 0.034, 0.034, 0.035, 0.035, 0.035, 0.032, 0.033, 0.034, 0.033
0.033, 0.034, 0.035, 0.034, 0.035, 0.035, 0.033, 0.035, 0.033, 0.033, 0.035, 0.032

