0.109, 0.116, 0.125, 0.155, 0.151, 0.158, 0.164, 0.167, 0.153, 0.286, 0.162, 0.195
0.197, 0.200, 0.118, 0.154, 0.120, 0.164, 0.185, 0.214, 0.085, 0.107, 0.103, 0.036
0.114, 0.120, 0.125, 0.151, 0.143, 0.173, 0.157, 0.167, 0.145, 0.310, 0.139, 0.224
0.188, 0.186, 0.137, 0.181, 0.128, 0.195, 0.220, 0.229, 0.098, 0.114, 0.120, 0.033
0.037, 0.034, 0.034, 0.035, 0.035, 0.037, 0.036, 0.034, 0.033, 0.035, 0.035, 0.034
0.034, 0.035, 0.034, 0.035, 0.033, 0.035, 0.036, 0.034, 0.034, 0.034, 0.035, 0.034
0.035, 0.034, 0.037, 0.037, 0.036, 0.036, 0.035, 0.037, 0.034, 0.039, 0.041, 0.034
0.034, 0.034, 0.035, 0.037, 0.035, 0.038, 0.035, 0.034, 0.035, 0.034, 0.034, 0.033

